BBC's Chronicle (about Spitalfields exhumations) about 2001 showed an example of spring-loaded Waterloo dentures,nocode
Today I got to handle a 2500 y.o. Greek artefact at Defining Beauty and see the stunning exhibition,happy
yes is true.. a priceless treasure ... and so .. is a good hashtag!!! I'll use it!,happy
estimates range from 15000 to 20000 horses killed/severly wounded,sad
please have a sneak pic &amp; book T Y,nocode
Today on the free tour I learned (amongst other things!) that cherubim are blue &amp; seraphim are red - wow!,happy|surprise
From to the world - the voyage of from birth to legen. Exhib until 31st Oct,nocode
"Well, I hope so - but I don't suppose that we'll see frames like this very soon...",sad
have u someone on showing the world your fabulous collection,happy
Was that not in terms of his own mount in Spain?,nocode
I'm really enjoying the press view so far. I've never seen a Jackson Pollock up close before.,happy
Birthday boy at,happy
"Get your paper proposal in for this year's annual conference on 26 October, deadline noon tomorrow!",not-relevant
"Head of Development £28-37k, Cambridge",not-relevant
Construction steams ahead on Tate St Ives phase two,happy
"Pardon, c'est ""habit DU parfumeur"". The original etching is held at See",nocode
superb!,happy
Today we're looking at Do you see the outline of a cat in this unfinished ... via,nocode
A once in a lifetime collection,happy
Kilwa Pottery Sherds: one of the best episodes,happy
The Top 5 Art shows 2C in London  ,nocode
"thank you for the RT, following you back",happy
"So glad that you enjoyed it, the collection is stunning.",happy
"Go see Defining Beauty at if you can - very interesting. Indigenous Australia also one to go see, lots to think about!",happy
Do you post information leaflets etc. to schools? I'm the librarian/LRC manager of a large school library in North London.,nocode
TY Also follow 2017 Abstract Film Program &amp;,not-relevant
"on top form moderator next week, prom then KS3 trip to still so much to do ! x",happy
Lots of walking today and rather warm. Could do with a nice sit down. I think that's pharaoh nuff.,nocode
MT Feast Day of Explore his life through art:,nocode
comme au les non finitions au service de la scéno: well done!,happy
will be closing for refurbishment on Sunday -definitely worth a visit if you are in Cambridge this weekend,happy
Welcome to Twitter conservator extraordinaire,not-relevant
Today is the first day of Do any works in our collection remind you of warmer mo... via,nocode
"The 2rd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Lord Lucan?,nocode
Wow! I love learning about Ancient Egypt. This is fabulous. Well done Kaylee.,happy
"The 2rd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Lothar Götz 'Mirror Image' PV 18 June 6–8pm + The London Open 2015 15.07.15 – 06.09.15,nocode
"just went to see it, the exhibition was excellent!",happy
director Neil McGregor gives the Queen's Lecture before the,nocode
Photo: Because Brexit and may be gives back Parthenon statues to Greece. It will put...,not-relevant
has closed. Thank you,happy
"we brought back some stories and photos of Escher from Andalusia, see",nocode
Wondrous manuscripts and books of the past. Paper is an amazing inspiration of tremendous delight,happy
We were kind of close.... ; ),happy
{ },nocode
A wonderful exhibition of Enid Blyton's work is on at until Aug 29th,happy
"Celestial globe, stand &amp; ring, Timurid Dyn. 1430/1, Iran Brass w/ inlaid silver points. Kufic script.",nocode
Sunday is the last time you can visit before they close to do exciting development work. If you've not seen go now!,nocode
Who’s in the History Painting? A-Z 4 HannahHöch (1889–1978) L-R 1 Tnght (pic,nocode
- we have a lovely mention in today's,happy
Are the Rothschild bronzes by is holding a conference to find out,nocode
Monet (..) was influenced by Boudin. The woman on the right may in fact be Boudin's wife.,nocode
"...its wonderful isn't it! 😊 Proof that sometimes before myth &amp; legend, there was indeed history &amp; fact 😉",happy
Can you identify the objects representing the transience of life in 'The Four Ages of Man... via,nocode
"The second GENOCIDE against as promised by has begun,3 days of unreported aerial Bombardment in",not-relevant
"Stimulating day at , now hotfooting it back to Cambridge in time for Torres Strait dancers",happy
"The art of the bronze age,the ancient Cyprus and roman money in the the next 30 tuesday",nocode
Apple Watch MT Egyptians put amulets on mummies to harness supernatural powers,nocode
Last week: until 21 Jun. Watch curator's intro here,nocode
great subject matter ..composition and rendering So Nice!,happy
NEW » Portrait Of An American Dream: Jackson Pollock and Glenn Ligon Revealed,nocode
Glenn Ligon: Encounters + Collisions unites in group show,nocode
"View of Rouen, from Bon Secours, [...] - Joseph Pennell 1907",nocode
Conversation Station talking about,nocode
End of another great weekend! on Sat then with today. Back to HQ gladiator arena tomorrow.,happy
An afternoon of history,nocode
Saw the new Jackson Pollock exhibition at today. Really absorbing. You should all go.,happy
thanks for the Favourite!,not-relevant
... Why was Ney the only one of Napoleon's top generals executed by France after Waterloo ?,nocode
"O retrato para mim é a expressão mais sincera da personalidade de uma pessoa, ao contrário das self que vira um espectro",nocode
TATE: “Every good painter paints what he is.” Jackson coming soon,nocode
lets find out Freedom Of Info act? Its our money!,angry
A very wall,nocode
bel pezzo.,nocode
"Hi Kelly, this painting is called 'Cognoscenti in a Room hung with Pictur... via",nocode
beautiful,happy
"I'm at in London, Greater London",nocode
Back at w fellow alum Wil to learn more about anatomies....,nocode
grazie al cielo ha ben altre misure anatomiche...,nocode
This w/e saw the closing of for building work; here's a film I made there in memory of Michael Harrison:,sad
Last RTs - some excellent questions. I look forward to the answers tomorrow,happy
I am in love with the,happy
Second phase of Cornwall’s Tate St Ives steams ahead,nocode
Planning ahead for school summer holidays Pick up your guide from today,nocode
A few minutes off from trading at Room 45,nocode
Loving the Castle Hill Open Day Map &amp; Schedule. A great day out this Saturday,happy
applications are nearly closing - get in touch now!! E: Filming 13th -17th July pls RT!,not-relevant
do you have any more details?,nocode
"Degas, Rodin + more: discovering art history through life drawing with",nocode
our Barbara Hepworth cushion (1933) - reserve collection,nocode
"thank you for the RT, now following you. Really interesting selection of panelists for",happy
&amp; enjoyed a guided tour For upcoming event info:,happy
Agreed Eat my sandwiches daily 4 inspiring surroundings. Inspired rage that day. Whats nxt,angry
what happended to the contents of Bullock's Museum of Napoleonica at the Egyptian Hall in Piccadilly?,nocode
Preparation for 50 VIPs at the Serving the 4 Glasses of Plymouth Gin,nocode
Taking it really easy at the,nocode
Saluting LEGENDS!,happy
"Last chance to visit until 2017 plus Threads-style nuclear bunker, + more free at until 5pm",nocode
"for Pollock, Ligon &amp; Brātescu PV. Top speeches",happy
The Top 5 Art Shows to 2C in London NOW:,happy
"Napoleonic code? End of traditional monarchies? Disciplined? Brave? Excellent tactician? Visionary? Etc, etc...",nocode
Thanks LOOKS really exciting slowed down perception best wishes,happy
Great to see represented by its excellent and hardworking Curator of Ethnography.,happy
Catch performing at the open day tomorrow between 4PM - 5PM organised by,nocode
"er no, wrong again. I did my Art GCSE on Pollock. I've NEVER worked with Pollock Or Warhol. Wish I had!!!! ;))",happy
The Double Negative Portrait of an American Dream,nocode
Gorgeous,happy
The Steve Dixon Daily is out! Stories via,not-relevant
"used light brushstrokes for 'The Morning Walk', blending the figures into t... via",nocode
"Great coffee at -brilliant exhibition &amp; performances, fab to catch up with too",happy
I'd venture this would be a good moment to put in an offer for the remaining Elgin Marbles?,nocode
At is being interviewed by for abt millionth visitor 2moro,nocode
British Museum evacuation?!,surprise
L6 History of Art Dept on way to London to give public presentations - excitement brewing - photos to follow,happy
"thanks for sharing National Gallery, have a great Wednesday :) (insight by",happy
NOW SHOWING The week’s top exhibitions,nocode
mira,nocode
I visited some museums in London:,nocode
"The impossible world of MC Escher, of Scotland this summer",nocode
fabulous! :-),happy
هذه القطعة المعروضة في المتحف البريطاني جلبت من مصر وتوثق لأسير من الليبيين مقيدا في إحدى المعارك بمصر,not-relevant
"The second GENOCIDE as promised has begun, 3 days of unreported aerial Bombardment",not-relevant
Sixth form art and photography trip to Liverpool.,nocode
👍,nocode
"That's Edvard Munch's ""The Scream,"" although the poem refers to its theft in 1994 from the",nocode
Back at the with our second group of Y7s! Look! Female gladiators!,happy
Love Hate Private Sector Colonisation / Illegal Discrimination Against Unions,angry
Thanks!,happy
Book now for with on 8 July,nocode
a show of real commitment,nocode
"Spent the morning learning about Fascinating and well-presented; a right balance of objects, info and interaction!",happy
": If you could be someone in a NG painting, who would you be?",nocode
sexy porn sex with dance and sexual intercours,not-relevant
"Hi, just wondered if you could RT our video, we're trying to raise awareness and make Arts more accessible. Thank you :)",happy
Great new blog on at the Hay Festival; lively and informative,happy
